Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.by_fabric [single_line_text_field],Metafield: custom.by_pieces [single_line_text_field],Metafield: custom.by_type [single_line_text_field],Metafield: custom.by_color [single_line_text_field],_title_branded,_title_whitelabel,_source_brand,_source_url,_in_stock_at_source
alkaram-rts-shirt-trouser-dupatta-efl-13-3p25-brown,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10459,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-13-3P25-Brown-1_fdd74eb1-90da-4824-a7ea-04e4841d1e91.jpg?v=1767790329,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-13-3p25-brown,yes
alkaram-rts-shirt-trouser-dupatta-efl-13-3p25-off-white,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10460,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-13-3P25-Off_White-1_ca45c2c1-1e43-4467-81f2-a87050cfdec9.jpg?v=1767790327,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-13-3p25-off-white,yes
alkaram-rts-shirt-trouser-dupatta-efl-11-3p25-peach,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10461,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-11-3P25-Peach-1.jpg?v=1783493803,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-11-3p25-peach,yes
alkaram-rts-shirt-trouser-dupatta-efl-09-3p25-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10462,shopify,0,deny,manual,3590.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-09-3P25-Blue-1_b948e04e-c36f-47fa-828b-b3a11970bb5e.jpg?v=1767790307,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-09-3p25-blue,yes
alkaram-rts-shirt-trouser-dupatta-efl-07-3p25-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10463,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-07-3P25-Green-1_d4c33963-f442-499c-b37c-d8569e14290b.jpg?v=1767790301,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-07-3p25-green,yes
alkaram-rts-shirt-trouser-dupatta-efl-07-3p25-beige,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10464,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-07-3P25-Beige-1_375c42bf-a01f-400e-a0a4-52e63c6f41f1.jpg?v=1767790299,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-07-3p25-beige,yes
alkaram-rts-shirt-trouser-dupatta-efl-06-3p25-peach,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10465,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-06-3P25-Peach-1_58337b80-8bfc-4c5a-b48f-9cc426c9f389.jpg?v=1767790297,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-06-3p25-peach,yes
alkaram-rts-shirt-trouser-dupatta-es-04-3p25-sea-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10466,shopify,0,deny,manual,3590.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/ES-04-3P25-SeaGreen-1.jpg?v=1782889757,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-es-04-3p25-sea-green,yes
alkaram-rts-shirt-trouser-dupatta-efl-03-3p25-sage-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10467,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-03-3P25-SageGreen-1.jpg?v=1783592947,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-03-3p25-sage-green,yes
alkaram-rts-shirt-trouser-dupatta-efl-03-3p25-light-purple,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10468,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-03-3P25-LightPurple-1.jpg?v=1783944351,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-03-3p25-light-purple,yes
alkaram-rts-shirt-trouser-dupatta-efl-02-3p25-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10469,shopify,0,deny,manual,3390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EFL-02-3P25-Green-1.jpg?v=1783575542,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-efl-02-3p25-green,yes
alkaram-rts-shirt-dupatta-br38-2p26-turquoise,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10470,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR38-2P26-Turquoise-1_284afe5e-c368-4add-8978-e19c88bc0ffd.jpg?v=1767687079,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br38-2p26-turquoise,yes
alkaram-rts-shirt-dupatta-br37-2p26-teal-green,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10471,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR37-2P26-Teal_Green-1_67d1a8f7-ac8c-4d18-ab9d-7c9de3f2049d.jpg?v=1767687077,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br37-2p26-teal-green,yes
alkaram-rts-shirt-dupatta-br36-2p26-pale-yellow,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10472,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR36-2P26-Pale_Yellow-1_fd881703-d97a-47b7-b5a2-3bb8f0b1307b.jpg?v=1767687074,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br36-2p26-pale-yellow,yes
alkaram-rts-shirt-dupatta-br34-2p26-navy-blue,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10473,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR34-2P26-Navy_Blue-1_ac394337-b193-4a2e-8da1-86c30e4309e2.jpg?v=1767687071,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br34-2p26-navy-blue,yes
alkaram-rts-shirt-dupatta-br32-2p26-sage-green,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10474,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR32-2P26-Sage_Green-1_4781bdec-c38e-44b1-b121-544a22d1bade.jpg?v=1767687067,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br32-2p26-sage-green,yes
alkaram-rts-shirt-dupatta-br31-2p26-light-pink,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10475,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR31-2P26-LightPink-1_82586057-e929-4b82-9930-d55d9a251045.jpg?v=1767768840,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br31-2p26-light-pink,yes
alkaram-rts-shirt-dupatta-br30-2p26-coral-peech,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10476,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR30-2P26-CoralPeach-1.jpg?v=1767768588,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br30-2p26-coral-peech,yes
alkaram-rts-shirt-dupatta-br29-2p26-light-green,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10477,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR29-2P26-Light_Green-1_48191e02-b0f4-4d41-aec4-3995cd45eb07.jpg?v=1767687062,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br29-2p26-light-green,yes
alkaram-rts-shirt-dupatta-bd42-2p26-white,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10478,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD42-2P26-White-1.jpg?v=1767768509,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-bd42-2p26-white,yes
alkaram-rts-shirt-dupatta-bd41-2p26-beige,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10479,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD41-2P26-Beige-1.jpg?v=1767768478,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-bd41-2p26-beige,yes
alkaram-rts-shirt-dupatta-bd40-2p26-beige,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10480,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD40-2P26-Beige-1.jpg?v=1767768430,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-bd40-2p26-beige,yes
alkaram-rts-shirt-dupatta-bd39-2p26-light-blue,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10481,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD39-2P26-LightBlue-1.jpg?v=1768645893,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-bd39-2p26-light-blue,yes
alkaram-rts-shirt-trouser-br53-2p26-grey,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10482,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR53-2P26-Grey-1.jpg?v=1767768645,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-br53-2p26-grey,yes
alkaram-rts-shirt-trouser-br48-2p26-lime-yellow,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10483,shopify,0,deny,manual,1813.00,2590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR48-2P26-Lime_Yellow-1_86cf9308-0a67-4fba-96a8-cefa26f2f6e8.jpg?v=1767687042,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-br48-2p26-lime-yellow,yes
alkaram-rts-shirt-trouser-bd58-2p26-baige,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10484,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD58-2P26-beige-1_3f88bef2-b6f8-482e-9e83-1d4fd8b86d17.jpg?v=1767768747,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd58-2p26-baige,yes
alkaram-rts-shirt-trouser-bd55-2p26-beige,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10485,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD55-2P26-Beige-1.jpg?v=1767768548,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd55-2p26-beige,yes
alkaram-rts-shirt-trouser-bd54-2p26-light-grey,Alkaram · Ladies Unstitched Casual Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10486,shopify,0,deny,manual,1953.00,2790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD54-2P26-LightGrey-1.jpg?v=1768645901,1,Ladies Unstitched Casual Lawn 2 piece,draft,Lawn,2 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 2 piece,Ladies Unstitched Casual Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd54-2p26-light-grey,yes
alkaram-rts-shirt-br20-26-light-green,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10487,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR20-26-Light_Green-1_27d6eee2-2cb8-4c97-8175-533adbef0a05.jpg?v=1767687021,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br20-26-light-green,yes
alkaram-rts-shirt-br17-26-black,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:White",FALSE,Title,Default Title,KJC-LU-ALK-10488,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR17-26-Black-1_613b4c8c-5918-4aa7-abed-69f73efae0e5.jpg?v=1767687016,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,White,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br17-26-black,yes
alkaram-rts-shirt-br15-26-grey,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10489,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR15-26-Grey-1_264df80b-6d44-443b-83c5-f81230c23181.jpg?v=1767687011,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br15-26-grey,yes
alkaram-rts-shirt-br14-26-coral,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10490,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR14-26-Coral-1_2b9d070e-46ae-4a19-acad-999699d5e2e2.jpg?v=1767687009,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br14-26-coral,yes
alkaram-rts-shirt-br11-26-light-coral,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10491,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR11-26-Light_Coral-1_662eea0d-0c69-4c6e-a34a-803a0d401f49.jpg?v=1767687004,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br11-26-light-coral,yes
alkaram-rts-shirt-br09-26-yellow,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10492,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR09-26-Yellow-1_bbbcfe2b-69b3-4863-9717-2d1c6e4afaa2.jpg?v=1767687000,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br09-26-yellow,yes
alkaram-rts-shirt-br06-26-beige,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10493,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR06-26-Beige-1_eb9f3270-a5fa-4800-9e90-f631f5e00153.jpg?v=1767686994,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br06-26-beige,yes
alkaram-rts-shirt-br03-26-pink,Alkaram · Ladies Unstitched Casual Lawn 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:1, type:Casual, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10494,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR03-26-Pink-1_9b2519ed-0cbc-4eac-ab99-ea324fa2e68b.jpg?v=1767686989,1,Ladies Unstitched Casual Lawn 1 piece,draft,Lawn,1 piece,Casual,Silver,Alkaram · Ladies Unstitched Casual Lawn 1 piece,Ladies Unstitched Casual Lawn 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-br03-26-pink,yes
